laser_white,infrared_white,actual_white,laser_red,infrared_red,actual_red,laser_dark_red,infrared_dark_red,actual_dark_red,laser_glowing_red,infrared_glowing_red,actual_glowing_red,laser_mirror,infrared_mirror,actual_mirror
93.57475970122367,89.32060698225276,0.06017191977077364,93.94624533839527,89.93995793398622,0.05730659025787965,93.75324909513813,84.42744692095486,0.05730659025787965,93.84248436236118,89.76702309066211,0.05730659025787965,93.51437209101314,86.73117048946861,0.05730659025787965
93.292547282721,88.85029470185188,0.06303724928366762,93.66401223891964,89.46956944435915,0.06017191977077364,93.4710164282581,83.72186521671338,0.06017191977077364,93.56025158952099,89.29663516769396,0.06017191977077364,93.23213652370688,86.15282194466853,0.06017191977077364
93.01032981031236,88.37996566560093,0.06590257879656161,93.38177915605992,88.99918098673734,0.06303724928366762,93.18878373776465,83.01628344898677,0.06303724928366762,93.27801884378431,88.8262472913371,0.06303724928366762,92.9499009285974,85.57447334247831,0.06303724928366762
92.72810830431372,87.90962323506403,0.06876790830945559,93.09954609319745,88.52879256650424,0.06590257879656161,92.90655102153065,82.31070161320444,0.06590257879656161,92.99578612591665,88.35585946227118,0.06590257879656161,92.66766530590546,84.99612468411132,0.06590257879656161
92.445883580736,87.43927010013259,0.07163323782234958,92.8173130534831,88.05840418858641,0.06876790830945559,92.62431827788038,81.60511970599048,0.06876790830945559,92.71355343614938,87.88547168027046,0.06876790830945559,92.38542965640893,84.41777597191592,0.06876790830945559
92.163656292085,86.96890841308208,0.07449856733524356,92.53508003976587,87.58801585734032,0.07163323782234958,92.34208550563591,80.8995377252661,0.07163323782234958,92.43132077415973,87.4150839441813,0.07163323782234958,92.10319398144277,83.83942720936224,0.07163323782234958
91.88142696006103,86.49853989595218,0.07736389684813755,92.25284705452572,87.11762757644763,0.07449856733524356,92.0598527041547,80.19395567032728,0.07449856733524356,92.1490881390618,86.94469625191823,0.07449856733524356,91.82095828288716,83.26107840100435,0.07449856733524356
91.5991960017626,86.02816592655265,0.08022922636103152,91.97061409981238,86.64723934882102,0.07736389684813755,91.77761987335732,79.48837354189764,0.07736389684813755,91.86685552940918,86.47430860047923,0.07736389684813755,91.53872256314453,82.6827295524207,0.07736389684813755
91.31696375068336,85.5577876073465,0.0830945558739255,91.6883811771914,86.17685117652356,0.08022922636103152,91.49538701374405,78.78279134215383,0.08022922636103152,91.58462294320856,86.00392098597911,0.08022922636103152,91.25648682510545,82.10438067013224,0.08022922636103152
91.03473047353334,85.0874058206128,0.08595988538681949,91.40614828769867,85.70646306070233,0.0830945558739255,91.21315412640051,78.07720907472219,0.0830945558739255,91.3023903779451,85.53353340370194,0.0830945558739255,90.9742510721039,81.52603176150026,0.0830945558739255
90.75249638371284,84.61702127261806,0.08882521489971347,91.12391543180465,85.23607500153945,0.08595988538681949,90.93092121299136,77.37162674464734,0.08595988538681949,91.02015783061881,85.06314584817102,0.08595988538681949,90.69201530786202,80.94768283460377,0.08595988538681949
90.47026165210124,84.14663452897958,0.09169054441260746,90.84168260938905,84.76568699822056,0.08882521489971347,90.64868827574236,76.66604435833055,0.08882521489971347,90.73792529779192,84.5927583132362,0.08882521489971347,90.40977953642671,80.3693338981011,0.08882521489971347
